trial_row,stim_name,mean_ioi_s,consensus_median_ioi_s,participant_ioi_to_consensus_ioi_ratio,perceived_tempo_bpm,cv_ioi_pct,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
138,track14,0.3338474025974027,0.5050000000000008,0.6610839655394103,179.72283005105757,52.86311366626843,wtc1p17,wtc1p17,1,-0.9336,-0.9849
139,track17,0.3939432989690721,0.3999999999999986,0.984858247422684,152.30618253189402,54.13375368418127,wtc2f07,wtc2f07,2,-0.7004,-0.9718
140,track9,0.3292642357642357,0.3975000000000008,0.8283377000358114,182.2244674121304,30.04290424851336,wtc1f03,wtc1p03,3,-0.6237,-0.6974
141,track24,0.2984914101646385,0.5450000000000017,0.547690660852546,201.01080954693427,33.865523208467856,wtc1p17,wtc1p17,1,-1.0328,-0.9849
142,track2,0.3326351351351351,0.3249999999999975,1.0234927234927311,180.37781840341253,34.68469027129406,wtc1p15,wtc1p15,3,-0.3972,-0.2511
143,track11,0.3400673981191223,0.3500000000000014,0.9716211374832026,176.43561344561053,24.41359018439083,wtc1p15,wtc1p15,3,-0.2187,-0.2511
144,track1,0.3491687004270897,0.3999999999999986,0.8729217510677273,171.8367079483651,106.96161475826894,wtc1p15,wtc1p15,2,-0.2186,-0.2511
145,track20,0.2645882407066617,0.4650000000000034,0.569006969261634,226.7674475621143,39.637679507241415,wtc2p24,wtc2p24,1,-0.44,-0.3163
146,track18,0.3055272339600697,0.5200000000000031,0.5875523730001305,196.38183877199495,37.87255764678627,wtc2p01,wtc2p01,1,-0.2781,-0.1693
147,track19,0.6379104823747681,0.6349999999999989,1.00458343681066,94.05708427401323,12.607471579246884,wtc1p03,wtc1p03,2,-1.3369,-1.2469
148,track4,1.0253653355989805,0.5225000000000044,1.9624216949262616,58.51572889866637,17.434698587899117,wtc2f06,wtc2f06,1,-0.9994,-0.9258
149,track23,0.693202479338843,0.6450000000000014,1.074732526106731,86.55479717445083,33.97338440977938,wtc1p03,wtc1p03,3,-1.1204,-1.2469
150,track5,0.5580393356643357,0.5399999999999991,1.0334061771561789,107.5193022523602,16.232931284437505,wtc2p01,wtc2p01,1,-0.3205,-0.1693
151,track13,0.6493114973262033,0.3500000000000014,1.8551757066462875,92.4055715124,4.4737472652663035,wtc1p15,wtc1p15,2,-0.417,-0.2511
152,track15,0.6785064935064936,0.5899999999999999,1.1500110059432098,88.42951478610392,32.74475076339585,wtc1p03,wtc1p03,2,-1.0295,-1.2469
153,track7,1.102995867768595,0.504999999999999,2.1841502332051426,54.39730261309357,44.819885068725114,wtc2p24,wtc2p24,1,-0.5012,-0.3163
154,track8,1.136144859813084,0.5650000000000013,2.0108758580762505,52.81016719106669,19.95250466820081,wtc1f03,wtc1p03,3,-0.6684,-0.6974
155,track18,0.990964285714286,0.5200000000000031,1.9057005494505384,60.547086171477986,23.21373868068096,wtc2p01,wtc2p01,1,-0.2781,-0.1693
156,track24,1.110487012987013,0.5450000000000017,2.0375908495174486,54.030348215068855,14.153872681314022,wtc1p17,wtc1p17,1,-1.0328,-0.9849
157,track3,0.554067513368984,0.5349999999999966,1.0356402119046495,108.29005229917298,25.558904077139267,wtc2f06,wtc2f06,1,-1.0934,-0.9258
158,track13,0.3530611888111888,0.3500000000000014,1.0087462537462497,169.94221370530477,15.91694796682657,wtc1p15,wtc1p15,2,-0.417,-0.2511
159,track14,0.5070853573907009,0.5050000000000008,1.004129420575644,118.32327462331156,9.60772914599081,wtc1p17,wtc1p17,1,-0.9336,-0.9849
160,track1,0.3407015810276679,0.3999999999999986,0.851753952569173,176.1071956843296,19.772773917691016,wtc1p15,wtc1p15,2,-0.2186,-0.2511
161,track20,0.4959371604491127,0.4650000000000034,1.0665315278475462,120.98306960031988,27.376778066057067,wtc2p24,wtc2p24,1,-0.44,-0.3163
162,track23,0.3401270053475936,0.6450000000000014,0.5273286904613844,176.40469311950943,32.58413233065844,wtc1p03,wtc1p03,3,-1.1204,-1.2469
163,track4,0.5538429752066115,0.5225000000000044,1.0599865554193433,108.33395508468254,33.932886452572454,wtc2f06,wtc2f06,1,-0.9994,-0.9258
164,track16,0.483654276757725,0.4799999999999969,1.0076130765786004,124.05555555555556,51.69354419906378,wtc1f05,wtc1f05,3,-0.5387,-0.6812
165,track6,0.6269188722669735,0.5750000000000028,1.090293690899079,95.70616335577309,27.774685092268037,wtc1p04,wtc1p04,2,-0.2648,-0.5101
166,track11,0.3629016913319239,0.3500000000000014,1.036861975234064,165.33403242015115,19.38311181450266,wtc1p15,wtc1p15,3,-0.2187,-0.2511
167,track17,0.4093981018981019,0.3999999999999986,1.0234952547452585,146.55661499606524,64.09095996652201,wtc2f07,wtc2f07,2,-0.7004,-0.9718
168,track2,0.273298738833421,0.3249999999999975,0.8409191964105326,219.53998125315445,49.086413751176565,wtc1p15,wtc1p15,3,-0.3972,-0.2511
169,track19,0.3374683692596064,0.6349999999999989,0.5314462508025306,177.79444079940845,74.50930408929707,wtc1p03,wtc1p03,2,-1.3369,-1.2469
170,track12,0.4585531655844156,0.625,0.733685064935065,130.84633255891137,142.93118473628166,wtc1p04,wtc1p04,2,-0.3545,-0.5101
171,track1,0.2356234643734644,0.3999999999999986,0.5890586609336631,254.64356938959057,67.64565011444358,wtc1p15,wtc1p15,2,-0.2186,-0.2511
172,track9,0.4508874125874125,0.3975000000000008,1.1343079561947462,133.0709137691173,35.6864327200479,wtc1f03,wtc1p03,3,-0.6237,-0.6974
173,track5,0.9569991314418066,0.5399999999999991,1.772220613781126,62.69598166678011,15.566034822626936,wtc2p01,wtc2p01,1,-0.3205,-0.1693
174,track10,0.3692696280991736,0.5049999999999883,0.731226986335014,162.48289984977046,28.441588101314487,wtc1p03,wtc1p03,3,-1.2481,-1.2469
175,track21,0.9307378580323784,0.5899999999999999,1.577521793275218,64.46498278993688,19.937233662119596,wtc1f05,wtc1f05,3,-0.539,-0.6812
176,track22,1.0280073995771672,0.6099999999999994,1.6852580320937185,58.3653386392732,21.0694461944586,wtc2f07,wtc2f07,2,-0.8852,-0.9718
177,track19,0.351175023430178,0.6349999999999989,0.5530315329609111,170.8549754305902,20.29427473998762,wtc1p03,wtc1p03,2,-1.3369,-1.2469
178,track16,0.3463181818181817,0.4799999999999969,0.7214962121212166,173.25108281926765,68.83277177814908,wtc1f05,wtc1f05,3,-0.5387,-0.6812
179,track3,0.2005433352820813,0.5349999999999966,0.374847355667444,299.1872051773991,58.65786806750579,wtc2f06,wtc2f06,1,-1.0934,-0.9258
180,track14,0.2730871916187901,0.5050000000000008,0.5407667160768114,219.71004807781551,57.83281412338332,wtc1p17,wtc1p17,1,-0.9336,-0.9849
181,track13,0.3172360248447205,0.3500000000000014,0.9063886424134836,189.13362701908957,37.6146731172464,wtc1p15,wtc1p15,2,-0.417,-0.2511
182,track6,0.6878704856787048,0.5750000000000028,1.1962964968325245,87.22572235498589,49.133380010468095,wtc1p04,wtc1p04,2,-0.2648,-0.5101
183,track21,0.784813800657174,0.5899999999999999,1.3301928824697868,76.45125499801128,37.182868895697965,wtc1f05,wtc1f05,3,-0.539,-0.6812
184,track18,1.061590909090909,0.5200000000000031,2.0415209790209667,56.5189466923571,10.884565776885315,wtc2p01,wtc2p01,1,-0.2781,-0.1693
185,track9,0.6612553101104502,0.3975000000000008,1.663535371347041,90.73651142397348,15.369648514254369,wtc1f03,wtc1p03,3,-0.6237,-0.6974
186,track23,0.6688435828877005,0.6450000000000014,1.0369667951747272,89.70707282703205,8.702340540374356,wtc1p03,wtc1p03,3,-1.1204,-1.2469
187,track11,0.6885549525101765,0.3500000000000014,1.967299864314782,87.13901451331617,28.41502165047948,wtc1p15,wtc1p15,3,-0.2187,-0.2511
188,track4,0.547123473541384,0.5225000000000044,1.0471262651509654,109.66445948962132,26.82484933959727,wtc2f06,wtc2f06,1,-0.9994,-0.9258
189,track5,1.129231436502429,0.5399999999999991,2.091169326856354,53.13348358936777,40.02121227270514,wtc2p01,wtc2p01,1,-0.3205,-0.1693
190,track22,0.6738766766020866,0.6099999999999994,1.10471586328211,89.03706283847102,31.81346270324462,wtc2f07,wtc2f07,2,-0.8852,-0.9718
191,track8,0.6019451871657755,0.5650000000000013,1.0653897117978304,99.67684978512176,38.22749479529393,wtc1f03,wtc1p03,3,-0.6684,-0.6974
192,track20,0.4999928418038655,0.4650000000000034,1.0752534232341115,120.00171799166772,30.5590288543296,wtc2p24,wtc2p24,1,-0.44,-0.3163
193,track12,0.6562748731954741,0.625,1.0500397971127584,91.42510623308408,18.599767048937267,wtc1p04,wtc1p04,2,-0.3545,-0.5101
194,track10,0.5014176136363636,0.5049999999999883,0.9929061656165844,119.66073462172592,7.422135790374217,wtc1p03,wtc1p03,3,-1.2481,-1.2469
195,track15,0.2358247422680412,0.5899999999999999,0.3997029529966801,254.4262295081967,43.51263137980577,wtc1p03,wtc1p03,2,-1.0295,-1.2469
196,track24,0.6915827922077922,0.5450000000000017,1.2689592517574129,86.75750853843175,39.739467937520935,wtc1p17,wtc1p17,1,-1.0328,-0.9849
197,track17,1.5313090909090907,0.3999999999999986,3.828272727272741,39.1821614305051,21.9037555669084,wtc2f07,wtc2f07,2,-0.7004,-0.9718
198,track2,0.354103448275862,0.3249999999999975,1.0895490716180454,169.44200993280748,57.79105157755184,wtc1p15,wtc1p15,3,-0.3972,-0.2511
199,track7,1.0692800265428004,0.504999999999999,2.1173861911738663,56.112522922542745,29.388602913553928,wtc2p24,wtc2p24,1,-0.5012,-0.3163
200,track12,1.910633522727273,0.625,3.057013636363637,31.403196524237107,28.876743915694092,wtc1p04,wtc1p04,2,-0.3545,-0.5101
201,track19,0.2216377005347593,0.6349999999999989,0.3490357488736373,270.7120668335495,34.499052249021986,wtc1p03,wtc1p03,2,-1.3369,-1.2469
202,track14,0.5143097014925373,0.5050000000000008,1.0184350524604684,116.66122537816956,17.545438967158645,wtc1p17,wtc1p17,1,-0.9336,-0.9849
203,track5,0.6459527972027972,0.5399999999999991,1.1962088837088856,92.8860440883933,43.6209180775855,wtc2p01,wtc2p01,1,-0.3205,-0.1693
204,track18,1.0730851424694707,0.5200000000000031,2.063625273979739,55.91355021645638,15.248716419067126,wtc2p01,wtc2p01,1,-0.2781,-0.1693
205,track6,2.236463903743316,0.5750000000000028,3.889502441292704,26.828065456175743,27.52531011415143,wtc1p04,wtc1p04,2,-0.2648,-0.5101
206,track13,0.2990266148325359,0.3500000000000014,0.8543617566643849,200.65103580696936,38.12152638111569,wtc1p15,wtc1p15,2,-0.417,-0.2511
207,track23,0.2802189239332097,0.6450000000000014,0.4344479440824947,214.11830135462597,43.94702047293077,wtc1p03,wtc1p03,3,-1.1204,-1.2469
208,track24,0.3287594696969698,0.5450000000000017,0.6032283847650803,182.50424863899525,46.26373385776565,wtc1p17,wtc1p17,1,-1.0328,-0.9849
209,track2,0.244488011988012,0.3249999999999975,0.7522708061169658,245.41080567558456,35.03450627116389,wtc1p15,wtc1p15,3,-0.3972,-0.2511
210,track15,0.2584505703422053,0.5899999999999999,0.4380518141393311,232.15270881606537,40.87584677158732,wtc1p03,wtc1p03,2,-1.0295,-1.2469
211,track1,0.2662444113263785,0.3999999999999986,0.6656110283159488,225.3568429890848,43.34226108308458,wtc1p15,wtc1p15,2,-0.2186,-0.2511
212,track17,0.3769052898321191,0.3999999999999986,0.942263224580301,159.19118573985833,50.41151258185932,wtc2f07,wtc2f07,2,-0.7004,-0.9718
213,track11,0.2735296563192905,0.3500000000000014,0.7815133037693982,219.3546425911571,30.414865917907075,wtc1p15,wtc1p15,3,-0.2187,-0.2511
214,track22,0.5823100871731008,0.6099999999999994,0.9546067002837728,103.03788534950118,24.984551718690685,wtc2f07,wtc2f07,2,-0.8852,-0.9718
215,track9,0.5953806818181818,0.3975000000000008,1.49781303602058,100.7758596009047,29.11580189275938,wtc1f03,wtc1p03,3,-0.6237,-0.6974
216,track7,0.5334714627477787,0.504999999999999,1.0563791341540192,112.47087087087084,43.32934502462004,wtc2p24,wtc2p24,1,-0.5012,-0.3163
217,track21,0.637321107110711,0.5899999999999999,1.0802052662893409,94.14406541783843,23.08333965722957,wtc1f05,wtc1f05,3,-0.539,-0.6812
218,track4,0.5414624505928853,0.5225000000000044,1.0362917714696285,110.81100810278124,13.089601895034177,wtc2f06,wtc2f06,1,-0.9994,-0.9258
219,track3,0.5412580025608195,0.5349999999999966,1.0116972010482672,110.85286446782465,8.69940365057349,wtc2f06,wtc2f06,1,-1.0934,-0.9258
220,track10,0.4992220279720279,0.5049999999999883,0.9885584712317612,120.1870042548721,9.409397081197762,wtc1p03,wtc1p03,3,-1.2481,-1.2469
221,track16,0.4867387466902029,0.4799999999999969,1.014039055604596,123.26941384468928,15.23637361331989,wtc1f05,wtc1f05,3,-0.5387,-0.6812
222,track20,0.4881686556686557,0.4650000000000034,1.0498250659540906,122.90834182669232,18.877008561959386,wtc2p24,wtc2p24,1,-0.44,-0.3163
223,track8,0.5754450757575759,0.5650000000000013,1.0184868597479195,104.2671186663814,7.703269280157363,wtc1f03,wtc1p03,3,-0.6684,-0.6974
224,track7,0.6063589406461307,0.504999999999999,1.2007107735566969,98.95129102254934,42.960391836332555,wtc2p24,wtc2p24,1,-0.5012,-0.3163
225,track15,0.6540719696969696,0.5899999999999999,1.1085965588084232,91.7330244679311,14.23567248987164,wtc1p03,wtc1p03,2,-1.0295,-1.2469
226,track11,0.7439348710990503,0.3500000000000014,2.125528203140135,80.65222149266796,49.53596903236148,wtc1p15,wtc1p15,3,-0.2187,-0.2511
227,track12,1.3727153110047847,0.625,2.1963444976076554,43.70899014456382,351.53273625845867,wtc1p04,wtc1p04,2,-0.3545,-0.5101
228,track9,0.7651948051948052,0.3975000000000008,1.9250183778485623,78.41140529531567,99.97696780858986,wtc1f03,wtc1p03,3,-0.6237,-0.6974
229,track14,0.7533341658341659,0.5050000000000008,1.4917508234339896,79.64592968322641,16.837634550283045,wtc1p17,wtc1p17,1,-0.9336,-0.9849
230,track1,0.7250844155844155,0.3999999999999986,1.8127110389610452,82.74898578759303,26.21087869849716,wtc1p15,wtc1p15,2,-0.2186,-0.2511
231,track10,0.7502572898799316,0.5049999999999883,1.485657999762275,79.97256515775032,6.645376603755754,wtc1p03,wtc1p03,3,-1.2481,-1.2469
232,track20,0.5471985953960203,0.4650000000000034,1.1767711728946588,109.64940426533188,88.59326477011187,wtc2p24,wtc2p24,1,-0.44,-0.3163
233,track5,1.0405851063829783,0.5399999999999991,1.9270094562647784,57.65986811838676,34.37993863797749,wtc2p01,wtc2p01,1,-0.3205,-0.1693
234,track19,0.645487012987013,0.6349999999999989,1.016514981081912,92.95307077108797,7.538926092437026,wtc1p03,wtc1p03,2,-1.3369,-1.2469
235,track16,0.547034632034632,0.4799999999999969,1.1396554834054908,109.68226961579552,9.507445225259254,wtc1f05,wtc1f05,3,-0.5387,-0.6812
236,track8,0.5757773531777957,0.5650000000000013,1.0190749613766272,104.20694678047272,13.946534599348812,wtc1f03,wtc1p03,3,-0.6684,-0.6974
237,track21,0.575169984973704,0.5899999999999999,0.9748643813113628,104.31698726897775,25.727895207241936,wtc1f05,wtc1f05,3,-0.539,-0.6812
238,track4,0.5513905644118914,0.5225000000000044,1.0552929462428455,108.81579024478866,25.352498802583323,wtc2f06,wtc2f06,1,-0.9994,-0.9258
239,track3,0.5368857493857494,0.5349999999999966,1.0035247652070147,111.75562038784966,10.596150898144584,wtc2f06,wtc2f06,1,-1.0934,-0.9258
240,track22,0.6178560076287348,0.6099999999999994,1.012878701030714,97.11000501601266,11.63121560832292,wtc2f07,wtc2f07,2,-0.8852,-0.9718
241,track17,0.7940892857142858,0.3999999999999986,1.9852232142857216,75.55825406462928,24.886018625214092,wtc2f07,wtc2f07,2,-0.7004,-0.9718
242,track23,0.6373853580048271,0.6450000000000014,0.988194353495854,94.13457533416636,14.101186599025857,wtc1p03,wtc1p03,3,-1.1204,-1.2469
243,track18,0.5444026698208854,0.5200000000000031,1.046928211194004,110.21253811951487,29.895659821919946,wtc2p01,wtc2p01,1,-0.2781,-0.1693
244,track6,0.8829387808723066,0.5750000000000028,1.5355457058648734,67.95488124411357,21.781385345103203,wtc1p04,wtc1p04,2,-0.2648,-0.5101
245,track13,0.3551028533510286,0.3500000000000014,1.0145795810029348,168.96513062002464,24.83096007655363,wtc1p15,wtc1p15,2,-0.417,-0.2511
246,track24,0.3173415071770335,0.5450000000000017,0.5822779948202431,189.07076018432136,41.63359056189912,wtc1p17,wtc1p17,1,-1.0328,-0.9849
247,track2,0.2019930830039525,0.3249999999999975,0.621517178473705,297.03987437444044,32.76090630064631,wtc1p15,wtc1p15,3,-0.3972,-0.2511
248,track21,0.3706997439180536,0.5899999999999999,0.6283046507085657,161.85606001730477,78.89543863420512,wtc1f05,wtc1f05,3,-0.539,-0.6812
249,track14,0.2318230003212335,0.5050000000000008,0.4590554461806597,258.81814969549583,71.3299287939544,wtc1p17,wtc1p17,1,-0.9336,-0.9849
250,track11,0.2450664335664336,0.3500000000000014,0.7001898101898074,244.83157128793388,23.173081859254314,wtc1p15,wtc1p15,3,-0.2187,-0.2511
251,track23,0.2424953139643861,0.6450000000000014,0.3759617270765669,247.42746166555548,71.48899622443244,wtc1p03,wtc1p03,3,-1.1204,-1.2469
252,track4,0.3207026569419119,0.5225000000000044,0.6137849893625057,187.08918900808376,69.70542457919234,wtc2f06,wtc2f06,1,-0.9994,-0.9258
253,track3,0.280085508550855,0.5349999999999966,0.5235243150483305,214.22029404675828,87.0456983838319,wtc2f06,wtc2f06,1,-1.0934,-0.9258
254,track10,0.7542312834224599,0.5049999999999883,1.4935272939058957,79.55119512908458,12.53138830356049,wtc1p03,wtc1p03,3,-1.2481,-1.2469
255,track19,0.6322074707470747,0.6349999999999989,0.9956023161371272,94.90555359793277,6.420110648792035,wtc1p03,wtc1p03,2,-1.3369,-1.2469
256,track9,0.354623668102471,0.3975000000000008,0.8921350140942649,169.19344476089103,37.94031770520157,wtc1f03,wtc1p03,3,-0.6237,-0.6974
257,track20,0.4876427061310782,0.4650000000000034,1.0486939916797304,123.0409052480978,42.706986272300334,wtc2p24,wtc2p24,1,-0.44,-0.3163
258,track8,0.3056711030904579,0.5650000000000013,0.5410108019300128,196.28940843074744,27.261732679797035,wtc1f03,wtc1p03,3,-0.6684,-0.6974
259,track1,0.5267583732057416,0.3999999999999986,1.3168959330143586,113.90421690850876,46.94931576240088,wtc1p15,wtc1p15,2,-0.2186,-0.2511
260,track2,0.6112784090909091,0.3249999999999975,1.8808566433566576,98.15494725101082,10.461777176656108,wtc1p15,wtc1p15,3,-0.3972,-0.2511
261,track24,0.8258403805496831,0.5450000000000017,1.5153034505498726,72.65326498089586,7.527831666813789,wtc1p17,wtc1p17,1,-1.0328,-0.9849
262,track13,0.6411491677336748,0.3500000000000014,1.8318547649533492,93.58196659926608,10.662974720082309,wtc1p15,wtc1p15,2,-0.417,-0.2511
263,track5,0.9523372434017596,0.5399999999999991,1.7635874877810391,63.0028914816765,23.5382301658801,wtc2p01,wtc2p01,1,-0.3205,-0.1693
264,track17,1.6881293706293707,0.3999999999999986,4.220323426573442,35.542299686208715,33.018794011525756,wtc2f07,wtc2f07,2,-0.7004,-0.9718
265,track12,1.4054202401372216,0.625,2.2486723842195544,42.69185705916812,32.27884963677702,wtc1p04,wtc1p04,2,-0.3545,-0.5101
266,track6,1.0216325224071705,0.5750000000000028,1.7767522128820266,58.729532081288895,33.56440365527162,wtc1p04,wtc1p04,2,-0.2648,-0.5101
267,track3,0.2960422585227273,0.5349999999999966,0.553350015930335,202.6737679255807,43.87545235313268,wtc2f06,wtc2f06,1,-1.0934,-0.9258
268,track7,0.6650403568394224,0.504999999999999,1.316911597701829,90.22008872536335,52.79057784958293,wtc2p24,wtc2p24,1,-0.5012,-0.3163
269,track15,0.4214944503171247,0.5899999999999999,0.7143973734188556,142.35062870900697,58.27357280294074,wtc1p03,wtc1p03,2,-1.0295,-1.2469
270,track22,0.9092368421052632,0.6099999999999994,1.490552200172564,65.989406963619,39.123132808578944,wtc2f07,wtc2f07,2,-0.8852,-0.9718
271,track16,0.6927453341360624,0.4799999999999969,1.4432194461168062,86.61191500456266,77.72098230046345,wtc1f05,wtc1f05,3,-0.5387,-0.6812
272,track21,1.0365505865102638,0.5899999999999999,1.7568654008648543,57.884295065618474,35.12397516106373,wtc1f05,wtc1f05,3,-0.539,-0.6812
273,track14,0.6179082864038616,0.5050000000000008,1.22358076515616,97.1017889227404,72.05669753364914,wtc1p17,wtc1p17,1,-0.9336,-0.9849
274,track17,0.8663091660405711,0.3999999999999986,2.1657729151014355,69.25933875804111,35.035487960138376,wtc2f07,wtc2f07,2,-0.7004,-0.9718
275,track10,0.3037737843551797,0.5049999999999883,0.6015322462478945,197.51539826704249,44.7149940522454,wtc1p03,wtc1p03,3,-1.2481,-1.2469
276,track2,0.3161919555264879,0.3249999999999975,0.9728983246968934,189.7581483377546,14.975241803867176,wtc1p15,wtc1p15,3,-0.3972,-0.2511
